order_id;customer_id;order_date;channel;status;payment_method;shipping_cost;order_total
337;973;2025-03-29T15:33:16.006Z;mobile_app;completed;credit_card;30.73;944.74
338;580;2025-09-26T01:40:36.251Z;mobile_app;completed;credit_card;30.77;101.05
339;316;2025-09-06T19:53:55.480Z;marketplace;pending;cash;11.55;208.63
340;921;2025-12-07T07:22:06.470Z;mobile_app;refunded;credit_card;30.62;62.58
341;510;2025-02-03T05:59:51.318Z;physical_store;completed;credit_card;35.31;288.43
342;603;2025-03-10T21:40:45.792Z;physical_store;completed;credit_card;24.05;50.49
343;904;2025-12-01T19:30:22.828Z;marketplace;completed;credit_card;33.01;100.95
344;152;2025-08-10T01:06:57.175Z;web;completed;credit_card;34.15;707.81
345;859;2025-06-04T12:17:17.635Z;marketplace;completed;credit_card;4.36;998.22
346;166;2025-11-14T21:26:24.223Z;marketplace;completed;debit_card;23.8;815.36
347;182;2025-06-28T12:39:01.622Z;physical_store;pending;credit_card;1.43;774.57
348;331;2025-01-11T21:06:54.919Z;marketplace;canceled;pix;30.34;876.78
349;67;2025-04-15T09:24:11.050Z;marketplace;completed;credit_card;34.38;377.0
350;424;2025-03-31T02:21:36.296Z;mobile_app;completed;debit_card;4.37;739.5
351;645;2025-09-09T08:54:48.489Z;web;completed;debit_card;37.36;1023.91
352;295;2025-10-17T08:06:47.936Z;physical_store;completed;credit_card;21.02;1016.14
353;363;2025-05-26T11:01:37.805Z;mobile_app;completed;credit_card;29.17;536.96
354;828;2025-09-27T01:39:12.602Z;mobile_app;canceled;credit_card;11.62;221.3
355;122;2025-01-27T12:17:53.684Z;web;completed;pix;29.5;252.68
356;631;2025-04-02T07:40:56.877Z;physical_store;completed;credit_card;22.42;667.17
357;12;2025-09-17T18:42:07.836Z;mobile_app;completed;credit_card;2.71;316.99
358;564;2025-02-24T20:00:45.401Z;marketplace;pending;credit_card;13.33;421.46
359;583;2025-07-27T16:11:40.876Z;web;pending;credit_card;33.35;957.18
360;491;2025-11-13T13:47:10.390Z;physical_store;pending;debit_card;19.26;653.92
361;914;2025-11-16T08:02:40.038Z;marketplace;completed;pix;37.11;112.01
362;534;2025-08-17T01:20:04.958Z;marketplace;completed;debit_card;22.21;60.55
363;592;2025-12-06T01:43:50.423Z;marketplace;pending;pix;14.14;984.36
364;288;2025-05-20T14:30:52.999Z;web;completed;credit_card;21.37;204.02
365;621;2025-05-17T23:30:22.421Z;physical_store;completed;credit_card;31.29;353.41
366;879;2025-05-20T15:25:00.273Z;marketplace;pending;credit_card;3.47;882.98
367;381;2025-01-05T15:36:40.541Z;physical_store;pending;credit_card;21.0;212.51
368;384;2025-02-17T21:19:04.711Z;web;pending;paypal;17.75;62.19
369;495;2025-06-05T07:38:44.886Z;mobile_app;completed;paypal;29.3;562.46
370;795;2025-11-07T16:35:40.071Z;marketplace;completed;pix;32.89;972.15
371;693;2025-05-17T00:27:17.841Z;mobile_app;completed;credit_card;15.5;883.01
372;119;2025-01-29T23:29:01.077Z;web;completed;credit_card;33.92;908.36
373;342;2025-09-27T13:46:09.639Z;physical_store;canceled;credit_card;30.65;781.29
374;24;2025-02-11T19:09:22.355Z;marketplace;completed;credit_card;8.02;308.86
375;546;2025-01-15T22:10:04.012Z;marketplace;pending;debit_card;10.91;185.26
376;118;2025-08-28T02:10:34.731Z;web;refunded;credit_card;4.1;555.78
377;563;2025-04-11T14:43:01.450Z;marketplace;completed;paypal;32.16;614.76
378;176;2025-07-03T06:18:05.859Z;web;completed;pix;21.62;91.33
379;30;2025-05-12T21:18:18.969Z;physical_store;canceled;credit_card;15.34;119.74
380;402;2025-01-11T09:48:37.400Z;mobile_app;pending;pix;25.18;721.5
381;457;2025-09-04T18:51:12.723Z;marketplace;completed;pix;28.52;705.97
382;547;2025-01-06T04:24:58.281Z;web;refunded;pix;18.63;167.79
383;833;2025-02-01T13:03:09.689Z;physical_store;completed;credit_card;25.78;796.94
384;482;2025-01-09T14:34:51.266Z;mobile_app;canceled;credit_card;35.83;308.72
385;373;2025-01-25T21:47:39.345Z;physical_store;completed;paypal;13.21;876.79
386;333;2025-06-08T01:38:36.422Z;physical_store;completed;credit_card;4.52;493.6
387;867;2025-07-03T03:16:22.736Z;mobile_app;completed;credit_card;22.99;540.78
388;416;2025-11-19T00:35:50.429Z;web;completed;debit_card;31.7;573.79
389;411;2024-12-24T02:18:23.913Z;physical_store;completed;credit_card;6.36;499.09
390;68;2025-08-02T02:59:10.330Z;marketplace;completed;debit_card;17.25;997.85
391;581;2025-06-07T20:03:32.830Z;marketplace;completed;credit_card;26.5;122.84
392;954;2025-05-20T11:37:13.183Z;physical_store;completed;credit_card;13.02;128.72
393;456;2025-04-16T18:43:49.071Z;mobile_app;completed;credit_card;23.93;715.73
394;611;2025-02-02T19:11:17.129Z;physical_store;completed;debit_card;2.46;235.72
395;143;2025-02-25T18:53:53.578Z;web;pending;debit_card;18.12;323.79
396;631;2025-06-10T22:18:50.673Z;physical_store;completed;debit_card;12.66;591.53
397;936;2025-06-30T05:38:35.142Z;marketplace;canceled;paypal;28.71;945.53
398;92;2025-07-17T06:19:33.481Z;web;completed;credit_card;33.91;889.37
399;64;2025-01-10T11:18:38.072Z;marketplace;canceled;cash;0.03;568.86
400;368;2025-02-03T17:46:13.949Z;web;canceled;pix;9.41;717.59
401;404;2025-10-10T08:24:45.379Z;marketplace;pending;credit_card;17.41;244.4
402;178;2025-06-22T01:51:56.209Z;physical_store;completed;credit_card;33.73;406.81
403;428;2025-03-29T05:17:29.843Z;mobile_app;completed;pix;5.02;36.39
404;664;2025-06-20T13:09:17.185Z;web;completed;pix;26.32;1001.8
405;140;2025-05-15T13:20:40.218Z;web;completed;pix;34.41;930.12
406;713;2025-11-13T06:34:15.807Z;physical_store;completed;credit_card;16.96;840.63
407;394;2025-01-14T22:02:24.227Z;marketplace;completed;credit_card;0.3;508.49
408;749;2025-03-29T19:10:07.809Z;mobile_app;pending;credit_card;37.06;621.89
409;35;2025-02-08T21:54:53.555Z;web;completed;debit_card;4.53;496.43
410;708;2025-04-08T02:42:49.065Z;web;completed;debit_card;39.34;1023.34
411;798;2024-12-23T04:40:54.571Z;marketplace;completed;credit_card;35.6;142.28
412;484;2024-12-25T21:03:44.851Z;web;completed;credit_card;23.19;643.97
413;926;2025-09-13T22:50:34.093Z;marketplace;completed;credit_card;18.16;926.09
414;588;2025-05-29T23:20:09.953Z;marketplace;completed;cash;31.93;335.35
415;37;2025-04-17T06:35:06.982Z;marketplace;pending;credit_card;2.46;486.16
416;174;2025-11-12T01:46:54.261Z;web;completed;credit_card;29.5;76.25
417;497;2025-07-11T10:16:59.074Z;web;completed;credit_card;31.35;298.36
418;631;2025-06-29T18:26:54.662Z;marketplace;completed;credit_card;29.66;641.41
419;932;2025-11-11T21:41:27.171Z;mobile_app;completed;credit_card;7.02;793.9
420;242;2025-02-07T13:18:46.059Z;physical_store;completed;credit_card;1.32;985.71
421;991;2025-03-14T04:11:36.286Z;mobile_app;completed;pix;33.5;791.21
422;423;2025-08-26T23:51:48.238Z;physical_store;completed;credit_card;25.5;252.14
423;752;2025-02-28T23:39:22.470Z;marketplace;completed;credit_card;32.78;104.25
424;476;2025-03-20T03:37:51.160Z;physical_store;completed;credit_card;37.93;961.94
425;240;2025-04-20T04:04:34.837Z;physical_store;completed;credit_card;10.51;550.34
426;446;2025-08-12T21:37:45.385Z;web;completed;pix;15.28;344.65
427;543;2025-06-16T17:46:52.844Z;web;completed;credit_card;14.15;861.5
428;626;2025-05-03T03:25:44.962Z;marketplace;completed;credit_card;3.93;665.19
429;401;2025-07-27T01:31:46.637Z;physical_store;pending;debit_card;29.37;626.32
430;200;2025-01-30T15:09:35.254Z;marketplace;completed;cash;12.53;42.9
431;9;2025-06-08T04:09:43.936Z;web;completed;credit_card;4.16;461.18
432;225;2025-12-02T13:38:20.941Z;marketplace;completed;credit_card;24.78;100.52
433;609;2025-09-01T22:52:10.982Z;mobile_app;refunded;debit_card;28.32;165.9
434;877;2025-01-22T00:54:54.080Z;mobile_app;completed;pix;25.92;833.06
435;190;2025-08-13T01:10:55.679Z;web;completed;credit_card;18.68;956.14
436;655;2025-02-26T23:40:32.300Z;physical_store;canceled;credit_card;17.08;922.4
437;789;2025-08-21T18:41:13.247Z;marketplace;completed;pix;11.09;92.23
438;398;2025-05-15T01:30:21.944Z;marketplace;refunded;credit_card;32.51;226.88
439;72;2025-07-11T13:09:01.212Z;physical_store;refunded;credit_card;15.71;668.28
440;112;2025-11-02T14:20:46.459Z;mobile_app;completed;credit_card;24.56;148.68
441;453;2025-04-18T19:11:01.317Z;marketplace;completed;credit_card;22.85;288.43
442;457;2025-03-02T03:05:42.410Z;web;canceled;credit_card;25.61;959.85
443;681;2025-06-24T15:01:01.301Z;physical_store;completed;debit_card;36.18;619.33
444;528;2024-12-30T09:06:36.809Z;physical_store;completed;credit_card;29.11;845.14
445;72;2025-01-20T05:47:25.639Z;mobile_app;completed;cash;32.72;525.15
446;581;2025-03-25T16:19:30.744Z;marketplace;completed;credit_card;2.21;999.29
447;663;2025-10-29T08:46:55.690Z;web;completed;pix;13.6;857.96
448;779;2025-10-08T19:30:21.032Z;marketplace;completed;credit_card;1.57;398.05
449;196;2025-10-04T21:44:29.442Z;marketplace;completed;pix;25.22;397.3
450;87;2025-02-13T02:14:38.078Z;physical_store;pending;credit_card;7.72;733.06
451;608;2025-05-20T15:03:32.320Z;mobile_app;completed;credit_card;21.62;343.2
452;547;2025-04-01T06:30:50.513Z;physical_store;refunded;credit_card;13.57;364.53
453;739;2025-05-21T18:20:26.165Z;web;completed;credit_card;26.15;558.81
454;963;2025-10-27T12:57:26.211Z;mobile_app;pending;credit_card;2.88;743.63
455;501;2025-10-31T13:36:22.027Z;web;completed;paypal;1.83;709.1
456;134;2025-10-29T14:58:25.829Z;web;completed;credit_card;12.29;810.11
457;468;2025-04-29T00:23:18.990Z;mobile_app;pending;credit_card;32.7;164.6
458;610;2025-10-05T12:14:14.331Z;mobile_app;completed;credit_card;13.49;852.67
459;756;2025-06-11T11:57:56.045Z;physical_store;completed;cash;23.04;177.62
460;857;2025-12-13T03:41:00.760Z;mobile_app;pending;credit_card;13.42;151.75
461;145;2025-04-09T16:52:35.517Z;physical_store;completed;credit_card;6.6;265.37
462;596;2025-04-20T11:29:50.980Z;web;completed;pix;25.29;413.9
463;162;2025-12-01T18:18:17.498Z;web;canceled;credit_card;0.29;927.9
464;724;2025-11-12T12:47:49.868Z;marketplace;completed;pix;30.9;729.41
465;212;2025-06-11T22:06:33.268Z;mobile_app;completed;credit_card;16.48;955.81
466;626;2025-10-16T01:55:25.356Z;web;completed;debit_card;24.48;130.74
467;847;2025-08-17T23:47:08.422Z;marketplace;completed;credit_card;9.43;144.59
468;543;2025-04-09T00:09:26.992Z;web;completed;pix;39.47;556.86
469;476;2025-09-15T17:54:41.140Z;mobile_app;completed;credit_card;31.86;723.4
470;992;2025-07-27T10:12:04.226Z;physical_store;completed;credit_card;36.91;109.86
471;373;2025-12-07T07:28:18.939Z;marketplace;completed;credit_card;24.67;916.95
472;465;2025-03-20T08:13:46.405Z;web;completed;credit_card;21.49;196.37
473;30;2025-05-25T11:47:18.710Z;physical_store;completed;credit_card;9.41;465.33
474;594;2025-04-01T12:22:12.285Z;marketplace;completed;debit_card;35.93;281.39
475;113;2025-05-19T20:33:53.996Z;marketplace;completed;credit_card;16.5;232.46
476;913;2025-02-13T11:10:42.554Z;mobile_app;completed;credit_card;2.17;449.32
477;222;2025-10-08T16:10:54.665Z;physical_store;completed;credit_card;18.31;228.58
478;368;2025-07-14T08:02:50.587Z;marketplace;completed;credit_card;27.69;106.15
479;140;2025-08-30T23:06:55.596Z;web;canceled;credit_card;6.85;363.55
480;908;2025-10-14T15:11:44.714Z;marketplace;completed;pix;25.52;644.82
481;175;2024-12-23T05:37:04.081Z;mobile_app;completed;pix;19.57;1015.32
482;606;2025-05-12T21:27:01.153Z;physical_store;pending;credit_card;29.2;770.66
483;253;2025-02-03T18:02:10.151Z;mobile_app;completed;credit_card;35.67;635.61
484;153;2024-12-17T10:32:04.247Z;web;completed;credit_card;39.65;778.46
485;517;2025-05-15T06:14:59.885Z;web;completed;credit_card;32.39;735.11
486;101;2025-01-31T15:44:17.635Z;physical_store;completed;credit_card;30.12;729.42
487;417;2025-07-10T13:59:26.337Z;mobile_app;completed;credit_card;25.91;134.82
488;492;2025-04-13T17:53:56.904Z;marketplace;completed;credit_card;22.82;614.81
489;1000;2025-06-28T07:00:58.672Z;physical_store;completed;credit_card;28.13;229.38
490;893;2025-04-16T05:36:35.115Z;marketplace;completed;debit_card;0.05;634.81
491;395;2025-01-24T10:33:18.920Z;marketplace;completed;credit_card;30.12;734.21
492;628;2025-10-10T05:40:39.200Z;mobile_app;pending;credit_card;35.23;776.28
493;57;2025-01-04T02:59:57.688Z;marketplace;canceled;credit_card;14.62;641.37
494;375;2025-05-18T08:06:27.447Z;marketplace;completed;credit_card;2.68;717.83
495;210;2025-01-30T11:19:57.169Z;mobile_app;refunded;credit_card;4.54;493.46
496;962;2025-05-27T16:35:12.922Z;mobile_app;pending;pix;12.82;912.79
497;516;2025-05-16T22:42:11.005Z;physical_store;completed;credit_card;13.81;510.31
498;540;2025-06-13T01:59:37.276Z;web;completed;credit_card;33.02;934.48
499;463;2025-07-21T11:09:41.022Z;marketplace;pending;paypal;32.35;974.41
500;68;2025-03-09T20:06:10.522Z;mobile_app;canceled;credit_card;3.21;903.2
501;296;2025-04-11T00:54:24.108Z;web;completed;credit_card;27.88;534.28
502;896;2024-12-23T06:32:07.533Z;mobile_app;completed;debit_card;11.73;981.91
503;555;2025-05-25T07:57:23.296Z;mobile_app;completed;credit_card;29.51;70.56
504;194;2025-09-25T08:03:30.622Z;web;completed;pix;33.4;562.63
505;344;2025-03-19T07:53:10.713Z;physical_store;completed;debit_card;31.47;527.9
506;682;2025-10-31T18:05:18.520Z;physical_store;completed;credit_card;35.93;356.3
507;809;2025-10-27T18:51:58.648Z;marketplace;completed;credit_card;11.53;860.13
508;152;2025-01-10T23:01:46.409Z;marketplace;completed;cash;24.75;202.32
509;549;2025-07-13T12:30:52.991Z;marketplace;completed;credit_card;28.32;934.94
510;814;2025-04-04T07:29:09.682Z;mobile_app;completed;credit_card;39.75;622.78
511;452;2025-10-28T14:11:02.822Z;marketplace;completed;credit_card;28.29;700.53
512;353;2025-08-12T04:25:37.885Z;mobile_app;completed;credit_card;6.5;322.03
513;943;2025-11-09T09:49:30.038Z;web;completed;credit_card;5.82;474.7
514;328;2025-02-21T06:24:46.018Z;mobile_app;completed;debit_card;39.02;383.68
515;723;2025-09-28T21:55:38.320Z;marketplace;completed;credit_card;37.76;1018.84
516;588;2025-04-01T05:22:37.545Z;mobile_app;pending;debit_card;36.89;388.8
517;116;2025-06-13T12:50:34.578Z;physical_store;canceled;credit_card;22.04;343.96
518;412;2025-07-04T05:39:09.454Z;mobile_app;completed;credit_card;2.2;650.69
519;598;2025-10-24T08:06:00.497Z;mobile_app;pending;pix;7.83;109.75
520;870;2025-11-21T18:50:31.981Z;physical_store;completed;cash;39.03;445.57
521;503;2025-08-27T16:53:53.686Z;marketplace;completed;credit_card;2.24;675.67
522;408;2025-09-07T21:53:46.908Z;mobile_app;pending;credit_card;15.44;47.39
523;354;2024-12-17T14:22:51.481Z;marketplace;completed;credit_card;22.44;253.82
524;910;2025-11-12T22:37:13.218Z;physical_store;pending;credit_card;17.7;198.21
525;746;2025-12-05T11:58:31.699Z;physical_store;pending;credit_card;33.42;639.4
526;148;2025-09-05T09:33:55.411Z;mobile_app;completed;cash;21.01;369.72
527;956;2025-06-02T15:44:25.335Z;physical_store;completed;credit_card;36.58;462.8
528;570;2025-10-31T17:04:46.652Z;physical_store;pending;pix;5.48;207.77
529;391;2025-04-30T18:17:22.142Z;marketplace;completed;credit_card;33.05;870.94
530;312;2025-10-26T21:21:24.457Z;physical_store;completed;credit_card;1.07;23.47
531;269;2025-03-31T17:05:56.161Z;marketplace;refunded;pix;18.9;679.64
532;915;2025-08-11T16:59:50.393Z;marketplace;completed;credit_card;27.51;287.37
533;123;2025-05-31T22:40:03.505Z;marketplace;completed;cash;23.96;398.48
534;493;2025-02-27T16:23:10.593Z;physical_store;canceled;debit_card;19.04;719.4
535;123;2025-08-09T14:57:07.008Z;marketplace;completed;credit_card;33.81;213.4
536;60;2025-06-26T18:47:43.149Z;mobile_app;completed;pix;5.42;185.46
537;280;2025-01-18T12:06:45.775Z;marketplace;completed;paypal;14.24;318.3
538;543;2025-05-29T16:33:57.999Z;web;completed;pix;7.33;119.95
539;771;2025-08-20T21:51:03.799Z;mobile_app;completed;pix;33.07;724.34
540;309;2025-11-26T03:17:44.549Z;marketplace;completed;debit_card;3.83;592.28
541;844;2025-12-10T02:14:06.872Z;mobile_app;completed;credit_card;14.92;510.12
542;349;2025-02-05T22:00:13.709Z;mobile_app;completed;credit_card;8.84;213.49
543;919;2025-03-14T01:47:22.251Z;web;completed;paypal;4.66;153.27
544;18;2025-05-26T17:46:20.264Z;physical_store;completed;debit_card;5.56;458.66
545;612;2025-09-08T08:32:31.330Z;marketplace;completed;credit_card;29.78;166.0
546;132;2025-02-10T07:33:31.469Z;mobile_app;completed;credit_card;8.39;989.88
547;436;2025-01-04T19:20:08.914Z;web;completed;pix;30.29;91.96
548;111;2025-07-10T13:08:38.124Z;web;pending;credit_card;2.37;138.91
549;260;2025-08-29T03:18:27.751Z;web;completed;debit_card;30.18;816.9
550;943;2025-04-09T23:18:21.305Z;mobile_app;completed;credit_card;26.82;75.49
551;150;2025-09-03T11:21:13.993Z;marketplace;canceled;credit_card;6.42;517.04
552;747;2025-05-08T11:29:07.754Z;mobile_app;completed;credit_card;32.78;800.76
553;542;2025-05-10T11:38:25.668Z;mobile_app;pending;cash;6.87;765.81
554;5;2025-09-07T21:12:36.955Z;web;canceled;paypal;34.05;519.27
555;715;2024-12-19T14:34:41.240Z;mobile_app;completed;cash;7.23;374.96
556;389;2025-02-25T07:34:17.814Z;physical_store;completed;credit_card;4.51;989.43
557;127;2025-08-02T11:13:54.053Z;physical_store;completed;credit_card;30.49;741.13
558;571;2025-08-17T08:32:35.343Z;web;completed;credit_card;15.39;483.2
559;754;2025-10-21T07:05:43.400Z;marketplace;completed;pix;9.03;428.17
560;876;2025-09-27T14:22:52.771Z;physical_store;completed;credit_card;33.64;519.8
561;696;2025-10-06T10:24:46.178Z;marketplace;completed;cash;19.67;142.74
562;449;2025-05-20T00:45:18.813Z;web;completed;credit_card;27.8;1005.82
563;760;2024-12-16T21:39:18.701Z;mobile_app;completed;cash;13.55;616.61
564;414;2025-01-08T22:04:02.728Z;web;completed;credit_card;19.96;789.48
565;785;2025-02-03T20:02:20.822Z;marketplace;pending;pix;37.73;406.71
566;683;2025-10-01T05:37:05.882Z;physical_store;refunded;credit_card;5.89;471.43
567;126;2025-02-08T16:00:48.807Z;marketplace;completed;credit_card;37.7;86.83
568;756;2025-10-11T10:27:08.085Z;web;pending;credit_card;1.07;196.58
569;620;2025-10-18T11:40:46.359Z;marketplace;completed;debit_card;3.85;98.84
570;770;2025-11-05T20:51:29.496Z;physical_store;pending;credit_card;26.48;526.93
571;268;2025-09-04T07:17:03.816Z;marketplace;pending;credit_card;0.71;769.4
572;441;2025-06-22T12:10:15.063Z;web;completed;credit_card;15.05;485.51
573;34;2025-06-17T04:04:50.183Z;mobile_app;completed;pix;12.12;724.06
574;504;2025-03-23T08:29:41.935Z;physical_store;completed;debit_card;19.5;146.69
575;692;2025-05-05T22:02:38.452Z;physical_store;completed;debit_card;22.89;509.28
576;875;2025-03-17T18:25:37.598Z;mobile_app;completed;credit_card;19.79;991.24
577;632;2025-12-02T15:48:44.035Z;marketplace;pending;credit_card;2.46;601.11
578;132;2025-07-01T16:34:59.348Z;marketplace;completed;debit_card;1.08;894.6
579;350;2025-02-28T00:59:06.851Z;physical_store;completed;credit_card;14.29;378.53
580;678;2025-09-16T05:53:43.476Z;mobile_app;completed;debit_card;23.7;935.88
581;68;2025-05-18T18:15:36.014Z;marketplace;completed;credit_card;21.54;78.17
582;674;2025-05-29T04:04:39.380Z;physical_store;completed;paypal;10.66;712.7
583;603;2025-07-13T18:54:23.388Z;web;refunded;credit_card;15.61;596.7
584;828;2024-12-23T16:40:08.916Z;physical_store;completed;debit_card;13.44;526.15
585;784;2025-09-29T20:22:49.865Z;marketplace;completed;credit_card;38.78;256.5
586;651;2025-02-14T02:04:13.861Z;web;pending;credit_card;11.49;78.07
587;588;2025-12-07T06:28:05.037Z;physical_store;pending;debit_card;38.32;761.67
588;593;2025-06-30T15:20:25.460Z;web;completed;credit_card;22.66;563.1
589;438;2025-05-12T09:50:29.723Z;mobile_app;completed;credit_card;32.95;547.5
590;308;2025-09-05T16:04:13.711Z;physical_store;completed;credit_card;16.57;282.81
591;528;2025-08-05T09:20:02.134Z;physical_store;completed;credit_card;35.24;670.53
592;529;2025-08-27T00:02:33.428Z;mobile_app;completed;credit_card;38.48;785.84
593;479;2025-05-03T12:59:57.834Z;marketplace;canceled;credit_card;24.58;798.32
594;445;2025-10-22T10:26:07.538Z;web;completed;credit_card;5.91;173.37
